order_id,product_id,add_to_cart_order,reordered
224581,20842,2,1
6739,33787,8,1
149016,11737,4,1
2135571,13119,5,0
1483003,24489,3,1
399886,9434,4,1
1794688,21137,1,1
363859,42404,8,1
1413330,40516,3,0
1264846,30949,4,1
2456701,28278,11,0
2232151,13176,10,1
2606993,31562,3,1
235349,7963,21,1
468951,10486,45,1
1479308,31869,5,0
1638562,23375,4,1
3204292,17568,1,0
2317446,20147,11,0
3106557,22620,9,1
1994549,18811,4,1
1442130,11678,13,1
3241819,31242,8,1
164353,34234,1,1
2529062,25513,1,1
2596235,12456,6,0
2212034,3382,16,1
2526462,24561,9,1
2888629,47209,1,0
1515079,13966,2,1
569743,15780,5,0
2586926,24852,1,1
3361455,162,19,1
1868208,3798,1,1
1137818,28720,17,0
2225640,7781,6,1
3340402,12258,9,0
1960011,33909,30,1
1684103,27695,12,1
2514702,6015,14,1
2609916,6012,4,1
433299,26209,11,1
3194038,48679,6,1
2101117,45759,13,1
1996179,5161,2,1
865802,40229,24,0
2286537,43768,9,0
2397463,18531,8,1
631769,44910,14,0
2461702,10369,3,0
1413305,25836,8,1
3216905,9076,6,1
2871265,5406,11,1
2191225,13542,4,0
1873041,21925,7,0
1456636,49381,10,0
611913,14333,5,0
2718037,45646,10,1
1724815,11396,2,0
2980463,46676,2,0
810353,20955,4,1
247096,39411,4,0
3013460,43122,7,1
3311612,24852,2,1
2040514,48241,4,0
2959283,45097,9,0
1238824,8955,6,0
3374455,17484,6,0
446236,24852,1,1
2339711,35469,3,1
2090360,45622,8,1
2164264,27104,6,1
655561,24184,2,1
1915850,22170,9,0
552097,20119,8,1
74558,11520,20,0
604857,38689,6,0
1574343,6245,16,0
1841104,19261,24,0
910601,44632,1,1
3034143,13176,1,1
2279026,6131,11,0
1758553,45504,2,1
2246500,12397,4,0
929659,24852,1,1
9942,22227,7,0
423654,46561,7,1
1114024,1025,2,0
2542100,40002,11,0
383365,33493,1,0
2662509,40941,11,1
902408,17316,1,1
423977,35585,10,0
13208,13740,8,0
124735,24535,6,1
611085,9953,12,1
482123,42625,14,0
2891890,36472,1,0
1998356,7156,3,0
494012,18523,15,1
1800327,33827,6,1
299695,21903,6,0
916687,42244,13,1
1860776,11361,2,1
904349,46667,3,0
2380732,36403,13,0
803439,28993,3,1
441409,7911,11,0
1679934,27959,4,1
859334,32740,11,1
1647807,18362,6,0
273906,21267,4,1
2094918,33768,4,1
1916314,22362,11,1
2312750,16696,4,1
1743527,27845,5,0
2970811,46979,13,1
354147,33493,10,0
1434308,21009,9,1
1805868,20380,4,1
3379840,49079,8,0
2940310,26369,15,1
315156,47630,11,0
155697,12679,12,0
2339535,23029,11,0
1308697,22113,3,1
1267491,35108,13,1
2575616,1516,9,0
808555,38264,11,0
2919266,10821,1,1
776780,47626,2,1
2054260,22963,4,1
761901,9808,5,1
3143522,7029,17,1
1280373,2240,4,1
3258715,3090,5,1
1570911,8800,19,0
338200,12916,2,0
1535202,37687,2,0
3383190,42536,6,1
1884395,28968,8,0
1838392,17105,1,0
1291121,25931,7,1
901241,5578,6,1
153353,36227,2,1
3231061,23178,21,0
2135542,21607,3,1
1197624,34025,1,1
1303892,35163,18,0
2399982,6532,1,1
3251671,43154,4,1
463344,27705,1,1
1907583,13535,19,0
591754,31752,5,0
2071396,47759,3,0
2315350,42840,8,1
910627,11679,8,1
2408647,10957,4,0
1541699,7568,10,1
1862495,26283,2,1
2656238,32820,5,0
1671405,21195,9,0
118348,24097,10,0
3110081,14129,12,1
1992207,47099,4,0
284175,17530,3,1
2477793,36082,11,1
1981324,46979,11,0
1986655,24221,13,0
805474,41565,9,1
3060095,25718,1,1
1227208,49522,3,1
2228221,44910,5,1
548263,21137,8,1
250135,17530,4,1
2898935,44346,5,1
2301911,11408,23,0
2606893,9885,2,0
275566,42719,6,1
246571,48015,4,0
2100334,1215,2,1
1934811,49621,7,1
400228,36550,10,1
601722,40593,4,1
3253827,19057,8,1
209636,16185,15,0
1727961,27104,7,0
3277533,42633,6,1
1327007,49534,9,0
2848603,44371,1,1
1348637,22556,3,0
770391,8442,49,0
1586422,44422,4,0
2108583,8972,1,1
2203392,35108,11,1
545118,44910,2,1
1602075,16326,5,0
1221525,24207,4,1
2000337,14197,3,0
2314030,31506,4,0
710795,24184,10,1
11589,47209,3,1
3148471,24852,14,0
1241984,28123,8,0
3033009,22935,14,1
554633,28985,12,0
1362197,23236,2,0
61836,48720,18,1
2765705,15290,11,0
1461816,8555,2,1
242136,16570,1,1
2451451,25609,4,1
2566928,26604,15,1
2035523,22035,10,1
1089747,29871,15,0
1857657,31635,5,0
235686,38689,1,1
1771266,7130,13,0
1219661,1811,1,1
701938,10621,4,1
318394,5214,14,1
1442332,5648,3,1
1600519,11766,1,1
3288887,24799,5,1
3210112,27744,3,1
396809,40169,8,0
2462727,21553,11,1
3414463,46266,11,0
3345538,18599,13,0
437141,47479,5,1
3033399,39890,13,0
2366240,29993,1,1
149370,39928,1,1
1368501,33787,10,0
695159,13554,4,1
3330989,21526,19,1
2746224,11408,22,1
475944,27966,5,1
1434372,47209,6,1
2553998,25060,7,1
3337371,22000,28,1
2256247,36397,11,0
2456487,24838,3,1
2673496,27104,6,0
3191707,5652,3,1
2266412,24231,12,0
2043941,24184,14,1
161994,4957,10,1
552769,5141,3,1
778063,12053,9,1
73464,12545,6,1
3393835,27239,5,1
1323551,3836,1,0
2108609,34861,4,0
2744638,46979,4,1
927088,37710,14,1
163895,27104,17,1
1012809,13838,22,0
1710877,23909,7,1
1974519,6052,3,0
2706513,11678,13,0
3025694,14814,9,0
1532646,47766,12,1
1517509,20082,6,0
842599,27642,13,1
393151,20114,1,0
1950769,46969,11,0
1936825,30795,4,1
625433,18918,11,1
2021300,45007,10,1
184157,31785,4,1
2282295,39475,1,1
1226569,13380,2,0
3353126,7403,26,1
3317722,38930,16,1
2241573,33325,3,1
102165,39619,22,1
2781468,35887,2,1
3341944,29952,8,0
160658,41338,6,1
900434,28465,14,1
710742,43631,2,1
2076481,38293,2,1
1495363,20723,1,1
836912,39275,12,1
1730404,31215,15,0
91624,9839,16,1
1454883,37825,14,1
2788510,17872,15,1
3358658,35207,10,0
1606641,5746,9,0
358294,22963,4,1
246093,14947,1,1
3035348,13966,4,0
1097474,23898,9,1
514173,13176,3,1
62025,36472,3,1
2858574,44156,5,1
2499808,6933,10,1
823777,21616,6,1
3081289,21471,2,1
856659,37220,7,1
1126363,45007,21,1
3047994,24660,12,0
3213418,27966,5,1
2415411,32403,2,0
2691329,3894,6,1
3403628,20345,4,0
2734023,25133,5,1
600213,41597,5,0
1611976,7751,7,0
2665468,16797,6,1
1937203,21573,8,1
3235405,5475,1,1
1889482,24852,1,1
1362671,43662,2,1
1518387,27596,3,0
190078,47766,6,1
2724398,24841,8,1
794428,4605,10,1
11684,8193,10,1
3282631,24852,1,1
1476801,16797,4,1
2738895,43713,10,1
2766200,11819,10,0
327411,6873,12,0
2459221,38192,8,1
2319360,32959,7,1
2243987,17316,14,1
2967460,14858,8,1
3383398,11462,15,1
1388788,31553,11,0
1977003,19057,11,1
1691994,47977,5,1
629499,31869,2,1
189409,25495,7,1
2108527,13176,1,1
290939,22035,9,1
2854200,5247,1,1
219720,35914,28,0
2152441,33357,4,1
706337,12409,18,0
2704456,14462,2,1
3323367,18465,4,0
1698588,22910,17,0
2703316,3974,11,0
3354179,38312,16,0
1744563,44137,7,0
1209099,47912,9,1
3018491,6184,1,1
2799048,45007,1,0
2982672,26104,4,0
638559,15566,10,0
3012699,27845,2,0
2432457,8349,12,0
1994736,17830,18,0
496792,44987,13,0
149929,34128,4,1
2899528,9438,4,1
2588917,11520,4,1
1866542,26172,2,1
2824234,1000,3,1
636037,45007,12,0
1757206,43279,5,0
3222706,15613,4,1
765335,45101,9,0
2586848,33825,3,1
2299849,28204,5,0
2531866,13176,10,0
1954118,28204,12,1
3420593,4778,3,1
976344,44359,1,0
2907286,28849,6,0
2081307,48519,2,0
2302336,48808,1,1
2827308,23516,3,0
1934762,27133,15,1
3134805,31717,6,0
1305726,27344,10,0
106685,36011,3,0
3154704,25949,11,0
3141716,39180,3,1
512281,28576,7,0
518198,17395,4,0
3297983,5181,17,0
1667769,35951,1,1
2753473,30391,3,1
528660,33198,4,0
1971560,17794,8,1
2922344,19734,10,1
2760980,1737,13,0
3001337,10448,6,0
1854406,20259,9,1
2456650,27288,2,1
2584772,27086,3,1
1913226,20382,5,1
3356265,24852,9,1
2006182,9470,6,1
1661826,13176,2,0
1072873,47209,11,1
2340643,21743,1,0
1128457,10915,10,1
3340404,26298,1,1
1741227,34126,5,0
1943164,29926,5,1
2496119,23165,8,1
2460707,5134,26,0
3266809,45374,14,1
2661141,39475,5,1
2826766,31343,40,1
502159,39428,18,0
2702572,9808,1,0
2633010,9906,3,0
309596,31717,3,0
3125836,13866,1,1
3110099,703,9,1
668253,29311,4,0
837019,47630,5,0
3117417,22035,7,0
3168328,46069,15,1
2673961,25755,2,1
79201,16217,9,1
375781,424,6,0
2217693,20955,15,1
379267,8149,6,0
1094790,11481,20,0
1233146,22260,26,1
147361,14702,1,1
1241500,27464,4,1
1491712,37552,16,1
3217067,18805,5,1
1033562,4658,2,1
111628,21137,11,1
1403855,20073,18,1
193294,32303,11,0
1116517,49018,26,0
3067644,15673,2,0
3409207,49235,8,0
1735592,21497,1,1
261486,15197,12,1
106778,18026,6,1
3366866,13203,1,0
2274592,7485,4,0
3175699,42342,20,0
1741430,44532,4,0
185920,38256,10,1
3264940,25295,18,0
2300441,15134,1,1
1421843,18594,26,0
566926,47626,6,1
494657,19982,1,1
1319400,18689,19,0
984000,33120,2,1
2358511,18434,7,1
1594782,17223,11,1
1416325,10644,2,1
63192,23265,2,0
1797983,38383,11,0
211336,24307,10,1
61893,3999,14,1
461005,28465,7,0
1710875,10246,19,0
279922,12864,6,1
147875,45364,1,0
1138810,13524,11,1
3218608,43972,10,0
1607781,14966,3,1
1192316,25146,1,1
1634110,30695,7,1
3098111,27336,26,0
824803,27966,14,1
2648562,13176,2,1
1036157,45445,1,1
2399965,20114,4,0
2816611,34429,4,1
477025,44632,19,1
419715,27845,14,0
2273865,34262,23,1
1256985,32923,2,0
824850,7350,5,1
1937784,11707,14,1
2496906,21333,20,1
781670,42585,25,1
1428743,5140,9,0
3178911,32717,4,1
3195067,432,4,1
211453,46842,2,1
2890188,31717,12,0
1703223,49683,8,0
1756679,31445,1,1
294145,45007,4,0
1656615,47766,3,1
1257280,42265,2,0
1547779,46667,8,1
609476,25544,23,1
1248549,17530,5,1
3395509,42736,1,0
2802226,13838,14,0
1498449,5516,1,0
89738,46755,2,1
1694152,24497,2,0
2229318,38439,6,1
2152,8053,30,0
790142,39275,5,0
1191803,30305,8,1
1788131,29615,12,1
1716187,46802,2,0
1684977,329,4,1
560040,45251,17,1
82565,39803,7,1
542331,24810,9,0
1822959,3464,12,0
1375542,46817,1,1
2688867,39581,2,1
622182,42265,1,1
3022474,20113,11,0
435890,39928,5,0
419412,25893,8,1
392280,47719,6,1
779637,29015,5,0
2629583,5782,2,1
2627699,44538,2,1
2898028,7781,27,1
405020,32478,1,1
1596807,42768,16,0
2960514,13951,3,0
609077,9076,5,0
1904640,28985,2,0
2188409,17758,5,1
1881565,33825,7,0
2515195,1938,2,1
3198938,29952,12,0
2359586,39430,6,0
1554723,28226,6,0
473778,34862,3,0
973845,10167,9,1
1628800,15261,13,0
86843,13176,1,0
2024551,49025,15,0
434358,42160,9,1
2666550,35986,11,0
128252,38312,8,1
2555270,39812,4,1
1350198,49478,9,1
1689116,36736,3,1
2864254,16254,1,1
2235122,16020,11,1
2364177,49247,6,0
2592993,10193,4,0
780245,46969,2,1
2474570,13176,2,1
1026174,19068,19,1
1533431,26369,7,1
2842151,36865,23,1
122320,36695,5,1
933036,15290,1,0
1089388,47209,11,1
2524144,7091,11,0
2959547,16083,4,1
110407,34380,12,0
1446111,47626,6,1
91541,24850,9,1
3089349,16797,13,0
1815449,34664,11,1
2430922,40142,9,1
250749,17530,7,0
3265348,5769,6,1
2576189,45578,7,1
866132,40868,12,0
2020366,7175,3,0
9613,27845,1,1
3352153,2966,5,0
1094807,19154,7,0
2091321,26376,8,1
2799732,18027,18,1
1430892,43014,13,1
1434179,27344,6,1
30006,8277,4,0
1398623,28730,1,1
124700,12251,18,1
3190845,36237,5,0
3113298,20899,2,1
1536541,24852,2,1
672969,5151,9,1
132765,21938,9,0
1599628,3990,10,1
3132298,46203,9,0
2879662,36724,4,1
2755937,48559,2,0
2806330,13176,11,1
3117288,45862,4,1
3157034,18479,3,1
1223270,33361,5,0
2008963,16154,5,0
3138447,5907,1,1
2524573,4421,1,0
532325,45441,4,1
3047121,37646,28,0
370994,40852,7,1
764320,17334,6,1
2738886,20374,8,0
1684885,22361,14,0
2721782,16823,28,0
1173883,17795,16,0
2270535,35221,7,1
1349233,7925,5,1
1713254,42265,15,1
1363595,32341,13,0
2805499,18696,6,1
144073,39275,9,0
1419219,48953,2,0
1102894,35951,7,0
623278,5337,6,0
2514343,42307,1,1
2486242,48866,21,0
427870,20114,4,1
3409066,31553,8,0
2957032,4149,1,0
2988893,24852,4,1
1732759,15685,11,0
1676197,33636,20,1
2225568,13176,6,1
439047,21616,14,1
2722341,33731,4,1
3053341,37754,3,1
372360,38182,7,0
3219176,36011,4,1
613108,1158,11,0
94435,34310,8,1
2989228,40706,17,0
1849858,24964,14,0
905803,4966,1,0
710940,27730,4,1
2891396,19816,19,0
1024438,38838,27,1
815657,7559,2,0
2012011,13176,5,1
325853,19268,6,1
576992,39929,13,0
3200186,37489,14,0
2615508,5373,12,0
2886626,30391,23,1
3069645,39409,8,1
1955997,47912,7,1
1786869,5073,3,1
1568691,37208,7,1
3081239,19348,1,1
393058,13535,1,1
2739197,19182,4,1
298241,13380,6,0
2702028,47766,2,1
2025340,44632,6,1
1696111,3990,12,0
1277953,20693,12,0
2881517,20239,10,1
529806,27843,13,0
2679037,35503,3,0
421314,1875,20,1
790535,21009,8,0
607380,43953,18,0
1641945,39790,6,1
540930,9366,7,0
2085967,13424,2,1
917727,14947,7,1
194454,31805,4,0
1460695,17316,8,1
266940,12838,16,0
3055809,17902,12,1
33397,1463,7,0
2442318,10132,12,1
1702235,26209,6,1
2803490,30233,3,1
2122243,23296,17,1
1606341,45066,4,1
1486985,3007,12,0
2577788,10121,11,0
3223610,21903,6,1
1800835,8670,11,1
1084036,47305,10,1
33451,5120,4,0
1436241,42265,12,1
1473280,38844,5,0
1569466,30995,8,0
2069426,8264,13,0
169982,13176,2,1
1997307,33000,14,0
730618,27966,19,1
1686602,34590,1,0
1175562,35042,3,1
2207001,36107,4,1
157604,34126,1,1
1374905,33120,9,0
3244509,25225,26,1
2054140,27796,19,1
2229876,23100,12,0
2465930,13176,12,1
3311493,43618,7,0
1222576,36849,9,1
1411609,34380,15,0
1625431,39739,20,0
1586339,14778,35,0
2584460,12206,9,0
3286978,45104,8,0
2554979,26184,28,0
2446233,20119,4,0
849834,30480,1,1
2826077,17794,5,1
2139160,12555,1,1
13904,25659,3,1
1427259,38658,4,0
1485562,15683,4,1
3371385,18814,4,1
2339092,3457,1,0
975426,22935,4,1
1545649,45930,1,1
2301191,29487,5,0
2718115,36717,8,1
2386999,14553,1,1
2115374,47272,2,1
1702786,4920,8,1
3086829,28058,3,1
3002242,4920,13,1
1414307,27020,1,1
1141647,36746,4,0
564142,47683,1,0
1370837,42659,7,1
3349833,1511,2,1
1779994,7179,13,0
1045142,16797,2,0
1707161,32689,4,1
751708,33636,4,0
3362479,24759,2,1
737859,25513,9,0
431791,31651,7,1
1791799,13176,7,1
467471,44683,2,1
1041978,31553,7,1
2729920,8518,12,1
413361,17313,5,0
739243,5646,7,1
1230804,27840,7,0
1717136,24852,4,1
2724477,5450,12,1
952274,28092,2,0
2959472,47209,6,1
139493,28439,15,0
1454051,38159,5,1
1988946,35921,11,0
1056351,7485,6,0
91422,27325,13,1
1392888,26283,13,1
279145,43768,6,1
557169,47209,16,1
2121002,38928,4,0
2501727,40396,5,0
2919197,16387,1,0
884808,41290,9,1
884812,40411,1,0
3003864,208,3,0
756525,18987,9,1
2243415,2666,35,0
1242210,48679,3,0
2721897,8736,1,1
685838,47209,4,1
497418,10673,6,0
1680515,7588,1,0
2962446,29487,6,1
2348710,33593,23,1
230500,38159,5,1
1601860,26900,4,1
2718742,4671,5,0
1042630,41385,10,0
592820,46672,15,0
651932,40199,5,1
3416855,21050,1,0
460096,17600,14,1
151005,36695,17,1
217540,24489,13,1
2279380,39491,7,0
2228054,40063,3,1
1359768,41169,19,0
2500287,10957,2,1
2024214,38400,16,0
3300156,31842,1,1
1926354,25138,4,0
2001677,16617,10,1
3346654,26505,6,1
2668867,40723,3,1
2138668,18838,12,1
1003287,31958,13,1
3052421,24852,3,1
1484819,48628,10,1
142541,287,12,1
2010376,11163,3,1
1922118,18660,23,0
2904662,29437,3,1
142188,25368,4,0
2461519,36941,3,1
1691897,16871,1,1
3085995,8027,3,1
3411376,43961,17,1
2063481,39876,8,1
1387104,8518,6,1
82867,39468,6,1
1737692,8638,3,1
727776,5479,10,1
878351,28289,3,1
3053302,19086,8,0
1213803,8174,3,1
928305,32139,3,1
2935129,12341,12,0
2199641,13575,1,1
1113032,5479,3,0
704920,13032,4,0
269182,45190,4,1
2636320,43195,1,0
2828770,32519,9,0
2100705,29051,4,1
257873,7054,1,0
115449,40612,1,1
2849561,24654,7,0
460313,42265,1,1
780956,8021,7,1
1139352,27845,4,1
3176924,24838,4,1
1000290,40885,4,0
2622635,35921,12,1
1416157,12914,27,0
753595,27845,10,1
940493,12481,20,0
48227,27662,3,1
3151500,546,8,1
858505,10473,1,1
182534,43070,2,0
1215214,29615,2,0
3008001,17794,16,1
2621100,2326,14,0
1405936,21616,18,0
2351971,29627,2,1
1792200,19048,5,1
147836,3298,7,1
2116157,47626,13,0
3081639,42800,26,0
1134294,10749,3,0
939157,41950,19,0
1598407,28647,2,1
1986578,44233,3,1
1933142,7673,4,1
2660962,14806,10,0
427471,37029,8,1
3004931,44292,2,1
901517,25901,6,0
658668,4451,8,1
1327505,24852,12,0
2420746,42450,9,0
1906025,24685,3,0
2481894,1658,16,0
1664896,36431,4,1
2720470,11526,3,0
2463355,3869,6,0
259826,4605,5,0
3292336,29447,1,1
1590122,15090,30,0
1726239,39877,2,1
2041045,45149,5,0
765717,28970,2,1
3400510,8092,5,0
304091,21077,8,0
3036565,32566,2,1
152190,15290,18,1
2578582,363,4,0
2568438,40604,2,0
2058003,43662,3,1
2174474,24082,9,1
438289,49075,4,1
2293258,31288,1,1
1485754,28155,3,1
1422922,42828,25,1
3282684,41165,12,1
1382986,24852,1,1
3201852,5373,11,1
2025146,20114,10,0
104641,20114,7,0
3078114,41055,1,1
1790832,47734,7,1
1458952,38664,5,1
1419053,42495,10,1
459297,24413,16,1
2323504,32177,8,0
45898,5652,5,1
1375581,28156,1,0
3294315,23362,4,1
1836905,24852,4,1
864474,15057,10,0
207664,17616,4,0
573776,7628,2,0
3237248,2078,2,1
2211256,47626,9,0
3002616,18362,15,1
2514810,21009,6,0
1497119,6808,11,0
1088935,32655,8,1
3414012,5134,3,1
1645035,4138,1,1
2519124,19057,2,1
75932,43352,17,1
2580296,28842,3,1
3111934,16145,31,1
1696961,26369,2,1
3354197,44765,13,1
1350648,27966,1,1
3027501,8436,3,1
1584022,49026,10,1
773632,27249,7,1
866733,26165,10,0
363149,35951,6,1
493718,11782,5,1
1160978,17794,2,0
1388940,7781,10,1
1044924,48835,4,0
2214291,11913,11,1
2159788,2314,5,0
1305322,35108,1,0
557963,41720,4,0
1134902,16386,13,0
2367649,13563,3,1
2884188,28373,9,1
834839,24184,2,1
1007393,14897,4,0
3381553,45427,10,1
2346709,7493,10,1
121574,45007,5,1
1277472,21158,1,0
2380336,31078,6,1
1567877,15269,8,1
2036458,14901,1,0
5174,32407,17,1
3110447,3481,5,0
1437127,9989,12,0
1191889,44966,6,1
2784650,47766,5,0
2870019,13176,2,0
412873,5025,5,1
1273503,16797,2,1
97739,19057,5,1
1406002,18514,3,1
2036529,38544,6,0
693122,24890,4,0
3006755,35906,12,0
373802,20955,6,1
481354,3996,2,1
523978,32578,4,1
123166,9387,1,1
3226293,35727,9,1
168794,24838,4,1
2729902,46985,5,0
3092140,3420,7,1
1657786,7009,12,1
1925576,41950,6,1
1596,19706,2,1
1434259,24964,8,1
1952792,32433,7,0
1656744,9020,6,0
2481055,47231,2,1
1905387,34635,10,0
3004041,21938,9,0
1815544,6184,3,0
444074,44334,2,0
762960,7010,8,0
1679376,49491,16,1
2400498,16349,19,1
1297754,13535,12,0
2861630,35163,3,0
1539672,16797,1,1
2309224,31717,6,1
34111,4920,8,0
1408810,46584,5,0
323595,43945,5,0
3197098,44293,10,0
2003458,27514,5,1
1999312,44142,5,0
966318,47626,4,1
3006254,12312,12,0
1700527,47626,12,1
2104778,24852,6,0
2320968,6606,18,0
2635824,16985,3,1
3002564,895,16,1
1325482,21367,1,1
1214264,7860,8,0
2021540,9007,16,1
1542733,12427,9,1
2669755,46984,12,1
1004029,38383,4,1
1675909,21938,1,1
1412199,4347,10,0
1358710,28378,1,1
1847313,22106,13,0
1756543,29594,6,1
2337779,13176,10,1
1810119,4605,17,0
2426600,14927,8,1
2320883,25659,1,1
2192114,11576,2,1
1689920,31252,10,0
1998576,5450,4,1
3097790,1244,7,1
905084,35887,16,0
1173994,33894,19,1
168393,47144,4,1
955876,43789,8,1
588997,47209,3,1
1759609,20127,4,1
2275400,47209,3,1
3392595,12638,21,0
3091168,47626,11,1
2076916,16797,13,1
1509560,22559,17,0
2547765,40174,2,1
2103397,15438,3,0
460990,12395,1,0
3198286,31717,22,0
2603869,16185,10,0
299568,30192,1,1
615208,30391,4,1
3343280,27966,10,1
661521,32420,5,1
350159,16797,23,1
3172993,31231,2,0
1504876,39275,1,1
1763496,28572,4,1
1185890,21405,24,1
1540437,31717,30,0
428921,44997,6,0
3029712,29370,10,1
2241130,1744,8,1
677556,47893,2,1
1994129,20379,13,1
2051556,9131,3,1
2039715,33129,3,1
1591981,36238,32,0
737675,36434,9,1
1928446,21903,2,1
3298372,27521,10,0
3001604,47950,1,0
2726278,26604,5,0
2403889,21872,36,0
588086,1069,15,0
2972811,12872,16,1
89436,10814,13,1
3337917,19820,3,1
2616134,3298,12,1
1409320,13852,1,1
527929,15613,2,0
1702587,47229,4,0
3311953,26949,1,1
686795,5025,3,0
3334515,19057,5,1
14186,12212,8,1
1612020,19057,8,1
1968336,12500,7,1
2582793,47788,12,0
1902201,38689,11,1
1636619,13176,2,1
1305481,42244,9,1
524656,27104,14,1
552443,19660,7,1
2279961,25740,16,0
2247874,5456,6,0
2262496,17247,14,1
3418081,32578,5,1
2559248,44987,3,1
1285624,34069,2,1
2781311,6348,2,0
866570,13578,7,0
1869356,28842,7,1
1874877,27555,22,1
1789320,9604,10,1
1136862,43295,1,1
103678,26131,5,0
2781668,23322,17,1
2383947,16953,12,1
2369428,44097,5,0
